id,plate_number,owner_id
1169,NJC2XW,960351
1170,7S5TGJ,868015
1171,Y57629,859205
1172,6MKJ7E,944343
1173,43L1KO,814253
1174,I33DR5,851773
1175,MLOAIS,617371
1176,53SH0N,749783
1177,3WP4OB,974019
1178,PJNBBX,925379
1179,KAEPAI,608420
1180,UC3JDP,771488
1181,8V7J2Y,677963
1182,22XS7N,669311
1183,0LP3U4,740680
1184,Z47TDZ,689209
1185,G9KSWA,940458
1186,R2PFBZ,897536
1187,J7AGPF,892294
1188,M7GKLT,842770
1189,BCLVM6,559841
1190,VVS0OA,839642
1191,1HY8KL,815238
1192,0BZX4H,674133
1193,TYINHM,800778
1194,L6FE9Y,910105
1195,CDFYYY,887283
1196,ARU207,789227
1197,K112Z0,801298
1198,KQSCVS,812086
1199,2SWX21,562589
1200,P7VOVB,654794
1201,I3QGYK,779763
1202,62HKPJ,630303
1203,Y4ELQ6,778200
1204,EKOY6Z,751201
1205,RYB7OR,508677
1206,B62TEK,952111
1207,94KWVR,985714
1208,O94LOC,939734
1209,86D3XF,924627
1210,92OITK,773904
1211,LX98E9,875897
1212,M0FJBS,878645
1213,CF7HQB,611654
1214,OW5KI0,837390
1215,FTP57U,785383
1216,Z4PVHA,834631
1217,0GOLHA,703160
1218,CWOWO2,794861
1219,C9497P,652597
1220,4D6PK3,731080
1221,ZDOOMU,722540
1222,UE1W1H,754280
1223,H7VGTO,608998
1224,UZH68J,586470
1225,P2YYT9,959681
1226,CY8J7G,831382
1227,4OMYP5,820984
1228,MQQP4P,718915
1229,NDUAYX,597114
1230,36EYSW,650299
1231,MJ2LUD,980125
1232,RV9OVC,676285
1233,PJ72L0,562791
1234,5LOAG3,984097
1235,RIWQJX,765076
1236,T26R61,790391
1237,4IJ78U,620108
1238,LAG5PX,860268
1239,85YG62,929731
1240,CI5763,551022
1241,5GV9L4,548842
1242,7WQNM5,884695
1243,WEFC5W,530836
1244,AMFKY5,616195
1245,ZUO306,660120
1246,Z8P5DE,937818
1247,D1ZTRB,888612
1248,FH3KYN,615341
1249,Q39JYR,824250
1250,KIMXR2,587570
1251,1IMNTV,617244
1252,U7YQCF,516930
1253,OW45QF,951019
1254,763VOQ,901310
1255,C6A36J,840229
1256,N9KV9S,679545
1257,6NHNAY,712191
1258,DT9CE8,883449
1259,RXYV0S,680861
1260,4Q0SQF,829465
1261,YGPMP1,785583
1262,EDIJRU,951761
1263,ML7MMO,520234
1264,5XAQZB,914848
1265,UDZ8VJ,706031
1266,JQP4Y4,994811
1267,CURFIK,501705
1268,BV44TY,563755
1269,GJVYEZ,981994
1270,S25ND8,616419
1271,X2PUNP,558918
1272,W0JLK8,799996
1273,0XDH4F,545787
1274,MOZOGM,755542
1275,KIP61M,642975
1276,IIYYSU,812134
1277,LTCUOU,824685
1278,3VNGZC,569965
1279,18OE87,672456
1280,KNLK6Z,702552
1281,WW0FSE,636162
1282,WWOA3O,561164
1283,LRT8LB,989824
1284,QQOUHU,691908
1285,O3KQWT,542223
1286,8Y5WA7,688730
1287,85IDNB,711400
1288,ON8VPQ,758809
1289,Q3ZR8G,721323
1290,N9Y3R5,962927
1291,CRUSS9,921264
1292,7RSHEU,558638
1293,A84T9L,684032
1294,5DYMWK,736592
1295,Z9H7PD,647369
1296,V83SV1,837425
1297,OONTXG,532314
1298,AE9255,854107
1299,S52AVH,763982
1300,R1VT70,836918
1301,I5PDTD,826305
1302,N0YSBI,579311
1303,XC9Q5A,582538
1304,51MLT0,607943
1305,AGO3HV,816663
1306,07IG81,513212
1307,4TDUN4,798630
1308,LCGD6D,796930
1309,ATJF0T,650038
1310,FC7H5E,539725
1311,DV890O,796069
1312,685OLH,863070
1313,86CVFI,595784
1314,KURURJ,870717
1315,HAE4ZI,535150
1316,B7WE4S,940176
1317,MALTF5,927498
1318,YF7285,906866
1319,H2MNY3,980814
1320,7G6KG4,549843
1321,KKR7GG,966000
1322,S9STFB,557302
1323,37WQLX,975433
1324,Q5P7LC,509007
1325,2U5V1D,935663
1326,FIZWDE,965883
1327,1MNVEW,750298
1328,FQG4HT,760970
1329,5TAPJ4,521326
1330,N11YC3,575416
1331,CH10K2,693705
1332,BWD545,623481
1333,MPU406,938631
1334,WVDM3G,876344
1335,78RRNQ,556488
1336,G42EZ6,899141
1337,M2P2OW,732945
1338,EADWVB,925184
1339,AIECXA,624957
1340,ZZ5QTK,506193
1341,4QM2DR,790909
1342,33KN9E,503526
1343,UNVG8S,933466
1344,298OS0,699296
1345,WZ6S8B,816430
1346,Z6ZI0G,604390
1347,F9J4KO,777416
1348,LNI9ZF,589965
1349,PWPZZJ,913709
1350,RLUBK6,716932
1351,BJ80LD,985899
1352,0P4OZC,500956
1353,EA4IYV,735493
1354,HNJ1R5,929619
1355,O2MW8P,505036
1356,8HFY8P,862344
1357,58R4ME,768206
1358,8DL8XL,672569
1359,39CCHY,685613
1360,QGIECZ,770006
1361,KUE3H9,776086
1362,RZROUU,938885
1363,3MQWQ7,662630
1364,I41B7P,703689
1365,QVFKLF,758737
1366,676J0B,953606
1367,00RN3Y,763366
1368,7IS0HD,986517
1369,DXD4ZG,619785
1370,E1T3G5,813723
1371,GKU32G,643943
1372,TF0VRR,864456
1373,02G5BG,942965
1374,ZROUXO,694527
1375,ZQFW5Q,591792
1376,731NFC,717154
1377,M9SUUA,541092
1378,DN45L0,667162
1379,2XFUH6,815008
1380,IC7WZJ,988602
1381,AEMNNT,999530
1382,24P0UD,758586
1383,PQP42G,766751
1384,AKJ5JK,876554
1385,VXSJH1,717170
1386,4LO8XC,717777
1387,N4YJM5,538259
1388,DJFNCO,661892
1389,L284AZ,938676
1390,U0SNSZ,621499
1391,4WLMHO,688392
1392,KR1F3P,978806
1393,GHN4Y2,706000
1394,L9C6MA,926556
1395,39YWKY,587784
1396,G5OZWR,789290
1397,ZMGRE6,520106
1398,T0KGHU,534464
1399,JMWOGC,768857
1400,ANRHWP,659737
1401,UDGV76,624019
1402,FADYNP,692042
1403,R5K8TF,584269
1404,CZBXVO,557834
1405,4VCL5A,748710
1406,TJ689P,828651
1407,3KIH2K,973357
1408,6OT9XN,979456
1409,8W93RA,840187
1410,ASLP9B,974099
1411,H1NWU5,592477
1412,5UZCHO,602214
1413,8CE2KN,601623
1414,O56CNE,590827
1415,ECXAMZ,717940
1416,P257AU,591716
1417,AGQL7S,570116
1418,X8ED3R,899295
1419,SGNK19,738177
1420,VTJ9CL,991828
1421,VQCBWR,981140
1422,V02794,735187
1423,3OUT5X,945789
1424,1T5RIB,554000
1425,NETVBO,711793
1426,ILWWOF,701092
1427,XHB217,552128
1428,MTEWNE,953208
1429,SSVRHF,504215
1430,U5J8VE,945806
1431,ALYYN9,526498
1432,BHHPE9,841918
1433,8KEBTU,711824
1434,O77FCV,507238
1435,EI50OU,869025
1436,8S9VIP,639236
1437,6VQ6S5,817671
1438,BI0OX5,575322
1439,FAH4NC,503274
1440,28NR5A,967916
1441,Q3TN42,556598
1442,QMO236,883178
1443,OLCLHP,838605
1444,T60YUR,790845
1445,HQXBEO,830675
1446,UEAF73,905557
1447,P06XGG,622539
1448,JTBZ2G,979184
1449,0GQ7XK,757913
1450,97OU42,538679
1451,J5KKO2,667933
1452,34DX5X,610500
1453,SST015,593836
1454,XIYI7I,793583
1455,STO2Y4,876255
1456,U6DCFS,655132
1457,DZ0XU7,999417
1458,ZCXPDO,668091
1459,9DCOF2,524907
1460,JRBNDG,807785
1461,3VYQNX,686151
1462,VVHNGZ,655560
1463,AHXBLH,938331
1464,W6HU60,833253
1465,NMN9CX,760624
1466,S7OA00,523065
1467,1UL777,886596
1468,U2MNKO,752873
1469,1YQKMX,903764
1470,86P4YU,962402
1471,1WZBR6,619269
1472,UE4H3B,717259
1473,LVXAQV,907784
1474,J9XQJT,674401
1475,EIHL0U,611734
1476,DEYKJA,794738
1477,WQIAQC,952652
1478,P3KCLV,705401
1479,RXYBX2,812157
1480,PVQWZD,735512
1481,EQ0PB0,613208
1482,Y9N9DM,741700
1483,AQQSQX,628623
1484,MZFOZ5,646552
1485,LWB6LB,825404
1486,ST8HBD,648208
1487,57V49B,804671
1488,FBBLMF,827441
1489,52VZRJ,704681
1490,G5MN9S,517603
1491,CUS88I,829840
1492,O9R777,524126
1493,70C9Y1,680407
1494,JVTUIE,629608
1495,VS8RVD,759585
1496,VR1AP3,591055
1497,IOL1RS,743963
1498,7RUR8W,622561
1499,GBFW6J,550536
1500,OB7AK5,641624
1501,56716I,853301
1502,FM3KFL,624072
1503,W8UI2M,901283
1504,FVI360,514852
1505,T4WUU9,873056
1506,F3PW2L,561613
1507,XXUZOP,913618
1508,2XGICB,611042
1509,E1NV31,913426
1510,08BYOE,562859
1511,X5ELJ7,647465
1512,1I3AEW,955710
1513,JAGOBA,525401
1514,LK0W6X,872419
1515,6I04M8,625344
1516,XRFVD8,929162
1517,QQJKJP,710298
1518,R16QAR,962067
1519,ZEP83K,847489
1520,E3X1M1,701460
1521,X39CA1,958138
1522,XE7NN1,540712
1523,SX3RAW,999244
1524,DMNQII,516436
1525,KYU7KX,560698
1526,YCTCFX,634914
1527,Q3K25A,891093
1528,JGQ06M,696991
1529,98U4BX,618059
1530,CIGGY9,791512
1531,BTNGDC,902006
1532,H8FV5I,869525
1533,YVWAVS,989047
1534,APGFDY,726817
1535,DRXVLD,699856
1536,QT7BYE,834347
1537,6JSO5V,911605
1538,PBK37R,681651
1539,GGZZ64,641915
1540,EIYYHH,578422
1541,BOMPEB,653622
1542,V0EVFP,646877
1543,7U4MWN,927299
1544,1TIQHX,916656
1545,XPPZ63,739679
1546,3PSA11,568539
1547,X9PV3N,985809
1548,XPOBE2,732499
1549,F583AA,580412
1550,U8F98R,848631
1551,6UR86Z,938046
1552,SSJ29O,757742
1553,43GEW7,539586
1554,5S8OOF,880762
1555,VXXBH0,719461
1556,O9L2G4,629095
1557,5LPMP4,521635
1558,CTPHVK,876215
1559,WK7AN4,804824
1560,6733C5,846812
1561,4K7464,831834
1562,RF4YZG,650924
1563,HM0BH8,569677
1564,JRRTFI,536502
1565,0Z2ONA,752079
1566,PVMSXG,799885
1567,IZSQDM,856484
1568,Q89ISH,754606
1569,1E549Z,880505
1570,QF2B9E,608189
1571,UZS72J,951723
1572,Q262Z0,530038
1573,1RS0J3,964621
1574,JGKFK2,730005
1575,IBON0S,975212
1576,PW4NR1,635694
1577,JNTLMY,611699
1578,RDBUUR,855353
1579,BRYMQQ,682374
1580,9D6XAA,755341
1581,E2EFHK,677969
1582,HXKQER,849726
1583,00P2L2,893277
1584,XV1H2S,719565
1585,FXJ4SF,666650
1586,1FBIPH,850303
1587,Q6E8SF,782552
1588,BHFETO,500103
1589,094FBM,590635
1590,J3VK1B,819964
1591,E8QRFU,714456
1592,HOWL5Y,754853
1593,F43LEF,828611
1594,UL1B4X,756761
1595,OV2O7I,542055
1596,0BAYFM,989969
1597,6TFE9A,906221
1598,BN6N0A,848790
1599,AO01VT,875051
1600,XFWKMD,620437
1601,87XUGX,812627
1602,3SE9OX,547099
1603,TXLB2O,591887
1604,I6JF0K,747271
1605,FSOAX8,925492
1606,O9ETV3,585294
1607,KH3CGG,770430
1608,VC0XZS,668544
1609,GLVR17,698811
1610,AGJDE9,511783
1611,SKV1FW,789211
1612,BLA5XW,774472
1613,HX9327,733355
1614,HLPKXN,596777
1615,NRKAUW,633272
1616,T2S5RO,593664
1617,PZ2PJ0,732138
1618,P2X37B,722038
1619,8833DJ,508812
1620,2C1CIB,532738
1621,60BQWA,609859
1622,KBTKO3,616680
1623,2ASOJR,640326
1624,XJDLB8,989742
1625,I6V81C,694646
1626,55C31V,505934
1627,HVA3NF,770844
1628,E06DCS,814606
1629,99LX5N,987444
1630,I818OJ,586464
1631,05W0DZ,652802
1632,4DV2T5,669265
1633,FWWTKH,839950
1634,YKZ4DW,927990
1635,BOBDYH,637219
1636,X32C0O,969127
1637,5GHPNA,914179
1638,QH5OTG,534000
1639,RYHKEK,625835
1640,6WT5W1,544743
1641,N2DZO1,767217
1642,RPZN7S,562833
1643,VJMI3E,645160
1644,HJS1H4,730519
1645,7WDAO6,508166
1646,KXPDLM,666460
1647,TF0DOE,882365
1648,25HLVD,737788
1649,9B0VU1,853215
1650,ESDQ4A,758949
1651,M5YKDW,870651
1652,MQRPVJ,573309
1653,SO8JRQ,962004
1654,4PVZ4F,772210
1655,XY8HUD,608178
1656,GJSZHJ,747350
1657,AL0ZPS,863685
1658,PKYC41,972592
1659,4ALD86,906812
1660,PWG7HK,805408
1661,U978TV,647936
1662,DEFBXK,708344
1663,QCJ4WL,665926
1664,ZD54AZ,502798
1665,NZ1W60,897529
1666,W4BNS9,704847
1667,MGV1VH,628358
1668,E0OJ4D,906544
1669,06EL6Y,702878
1670,NHT5HL,756012
1671,9BU8V3,818221
1672,BIVCM7,797283
1673,PPU5Z1,871551
1674,R8V4J0,786341
1675,2RGUBI,801568
1676,Y4JM9E,653185
1677,7YCZH7,840214
1678,6O7U2N,549818
1679,3PF0NR,874420
1680,098C0R,724898
1681,Q0U6TT,540294
1682,GA6PSW,637553
1683,PNR24I,579796
1684,LZGBGV,626577
1685,X1NYBR,723162
1686,GPOGO8,519561
1687,3JIDFK,905866
1688,OAENXF,781793
1689,6JHK7N,714243
1690,V37K3B,737452
1691,K07ED6,805809
1692,CPQ0TJ,994690
1693,2E0NCT,505341
1694,N3DQ0T,834919
1695,X1PM30,930660
1696,PDPMB8,872451
1697,28UCNJ,784265
1698,V8PKTH,867939
1699,9RIX4B,970145
1700,GG76AZ,800998
1701,QM58KQ,502461
1702,CIFWD3,834310
1703,H801LJ,779106
1704,EOLVGV,800900
1705,6BILIE,686644
1706,MF91F7,537915
1707,AV8EAY,745995
1708,ISZ1X7,910450
1709,43Y893,633465
1710,LBBD8Q,946147
1711,DW7XS7,888996
1712,0E1G2J,785169
1713,8INQI1,917902
1714,NYJGVK,903088
1715,XKTXOB,869392
1716,YPMEB3,912107
1717,RVDIMQ,512598
1718,YPOTG9,693130
1719,VR6BIS,602246
1720,VG6O2T,869110
1721,BM2QWW,956712
1722,17F9JW,741033
1723,524QPX,595680
1724,E2TQW1,996617
1725,9SWMU6,920992
1726,HLH4RH,710522
1727,BIFF1F,660174
1728,KK5GY6,859586
1729,IKOBM5,945882
1730,J19MU4,928712
1731,2CTU6B,623052
1732,4ANXIE,503573
1733,O4DQ39,895426
1734,XVXPBR,628478
1735,HR9B8L,842282
1736,58YA2O,936463
1737,1PSJ3Y,834526
1738,2MRXA3,832349
1739,0OGIXL,853703
1740,85LJXT,856673
1741,F66XL4,867006
1742,C0C20C,825420
1743,30C5VL,668155
1744,SFBEZR,903951
1745,DJLFT1,740672
1746,RB82VT,678963
1747,RRA7Y1,543054
1748,87582D,607576
1749,57G8NS,641362
1750,3SD2AI,963260
1751,MTFI5O,974727
1752,W643T6,913274
1753,LRW4O0,710528
1754,CVIS6D,980997
1755,ECA7DB,693287
1756,3J7USK,905546
1757,D8RO9J,722386
1758,G34CIM,787796
1759,K5S7FT,780108
1760,59H9JT,519310
1761,DM9MLY,708472
1762,7D5JNS,521290
1763,R99GE4,570701
1764,Y06N4W,950084
1765,6ITHQA,860781
1766,PXQ8LK,642549
1767,2S1ALQ,992800
1768,70NEA7,630251
1769,UE1NCK,794833
1770,YFQCHG,675411
1771,9Y4KWT,976196
1772,UZ9AM3,758279
1773,T6RMAM,823203
1774,8J42S0,767207
1775,022KDC,747476
1776,VY6MMB,736836
1777,QAV5JK,926324
1778,UGY57C,982642
1779,80QTPX,960343
1780,NF7EWV,521738
1781,5E0YK0,532562
1782,77DWBG,837600
1783,MV1TKX,587696
1784,KOZWZE,939762
1785,RJ1WQ6,710331
1786,K4XY6Q,560890
1787,B6C92D,933363
1788,277FL5,795303
1789,1OAOE2,515581
1790,O69K2S,837076
1791,0S9H38,817250
1792,BFBGS4,776526
1793,RBO28S,985127
1794,EK4NKN,898830
1795,CZQOBF,833034
1796,G40Y79,811208
1797,ZI5KNV,900264
1798,N9RYIZ,690926
1799,6CE1UV,730526
1800,R6VV9N,656496
1801,ADEX2O,856451
1802,OL56BB,611449
1803,HQC9OI,603089
1804,M4JAQ6,635932
1805,8CZJYI,965678
1806,B35UJB,847147
1807,2FG8AY,872575
1808,9GGMDV,533991
1809,WQRIOG,884701
1810,CHSVXM,826335
1811,G37NU9,657537
1812,FX5500,929552
1813,9OFBRF,718819
1814,90IQTJ,578315
1815,MFL1RB,602489
1816,2W21TV,885629
1817,8CFIBX,760311
1818,55OTO7,544493
1819,K3C2B7,949200
1820,CJDEK3,746718
1821,VPISQK,633758
1822,IJSH8E,650447
1823,YUPZ2I,541757
1824,ZIDNE7,504306
1825,UUHZDW,592293
1826,U0EPJE,575898
1827,4C7YS9,904682
1828,97OOWE,787254
1829,KTZP3K,863488
1830,U4CXPM,845465
1831,8NIX1O,721803
1832,04LGVI,874586
1833,FEC2FF,630445
1834,4ZVV4V,891545
1835,F8US4U,661884
1836,YMPE50,955047
1837,0FB02A,997562
1838,5CY5US,888547
1839,A101RW,829058
1840,CJ35YT,642558
1841,AFK9F6,828594
1842,G47BO7,881501
1843,7XRXYA,562631
1844,Q3BFGT,880537
1845,ILSYVF,634725
1846,IW5RFD,783524
1847,U7W0FS,612144
1848,VO3WNX,820092
1849,06NMEQ,752633
1850,Z35M9R,617402
1851,6VKETH,672284
1852,40Z8DA,561182
1853,RA9K3O,631678
1854,C6Z268,951645
1855,L5K1N4,910858
1856,SE09O7,890777
1857,XSHALJ,871683
1858,PTKRH8,974440
1859,164J4J,934398
1860,N0W7D9,825274
1861,L9OO21,990841
1862,2GYEFF,868256
1863,3GS7F1,903569
1864,3SL9RF,652341
1865,YYBLPW,886748
1866,FATGSY,966611
1867,9GUAYU,577993
1868,KAU75G,568719
1869,UQAV9R,642962
1870,CND5YU,583090
1871,SR024H,805309
1872,8DYKN0,786691
1873,HUY48O,692134
1874,IVC7TZ,863002
1875,75R8RJ,973563
1876,YUL8VB,983917
1877,IVOBIL,541939
1878,BER3Z6,571468
1879,OZFAWE,708586
1880,QZVVC7,610955
1881,FQAM0Q,542642
1882,CY44MY,683086
1883,8PF2T9,726513
1884,1HVYEM,672926
1885,TIBH86,743274
1886,NUHBSH,827103
1887,5HDIAR,686633
1888,42707X,684876
1889,OPFGKW,618186
1890,HNCTO3,651125
1891,Q7R7OR,830964
1892,ZQ1XPY,741222
1893,VZTUE3,546684
1894,MTLL9F,796361
1895,OR7VG1,894701
1896,9D6572,621076
1897,ZCEH0A,765824
1898,4EAUZJ,642369
1899,SYTHD9,973046
1900,7E7SFZ,579539
1901,RFY0YA,855898
1902,S0RY59,645254
1903,KU0BW4,565269
1904,4S2WEW,846074
1905,MBTTS5,838355
1906,X3QHIV,551644
1907,K0Z6XR,617192
1908,WQE02K,960824
1909,M12ST2,571545
1910,1UC148,536594
1911,405ESG,891573
1912,HJNJMH,528649
1913,OL0RLS,945303
1914,R9Y9DR,797590
1915,JWD7SI,561089
1916,B4DEVO,947436
1917,DNBR25,598850
1918,MG06LC,770598
1919,S72MRU,680230
1920,87D4XL,751353
1921,EW12RL,709987
1922,QNQM1Z,520400
1923,1FXL4V,730235
1924,QKRFYN,907654
1925,HW0XDO,525157
1926,EGNUS3,766493
1927,6MXTVL,818600
1928,GCRO0V,651839
1929,7WFS9F,733507
1930,6GVGRL,577015
1931,QM2SRY,552611
1932,SABKUU,758397
1933,ZC65JD,817347
1934,9E6844,933617
1935,M0K04P,515056
1936,HNWYIC,592924
1937,2GYFMO,907157
1938,BTOG5Z,648630
1939,TWWW3D,712342
1940,Z6B48W,663255
1941,BOPGQ9,524045
1942,RR9RL5,815410
1943,0LU3PX,898315
1944,GQSNZW,606134
1945,IO1S46,683358
1946,583RKO,948810
1947,FPJY6E,898185
1948,ANKI6H,983549
1949,SODTS9,685799
1950,AOG0J3,796896
1951,7H1KT9,571872
1952,LYMG38,692988
1953,4092WY,785323
1954,TOCV7T,901609
1955,KRLMHT,707977
1956,WY2BM1,937957
1957,M1BK23,565152
1958,OJ3MJU,742157
1959,DHCSAT,713113
1960,GYZ8JJ,511448
1961,7CFUKA,541093
1962,B1KXWV,568703
1963,8QNV37,854767
1964,YD048O,787948
1965,0VUU3J,652210
1966,AB64J4,691000
1967,1V7LZ2,559178
1968,28AK3L,913738
1969,QYI0KB,980141
1970,SDZCPU,820531
1971,Z76PW9,914821
1972,G6JL7K,930102
1973,PSQE2T,929945
1974,82P7LS,553875
1975,DRAUX5,944675
1976,GNL9GX,643865
1977,RLAU34,883466
1978,QE83MI,751000
1979,F4U41Z,572474
1980,TO8V3Z,591305
1981,9VCDJX,516871
1982,JG8EVZ,565395
1983,QFI2NZ,503447
1984,EH00EA,557674
1985,5USG3X,595930
1986,QZLHW9,857542
1987,UHKQ9C,772899
1988,J7QSME,698319
1989,L9IXR4,703898
1990,NCG5E4,963718
1991,JSIHHO,617710
1992,GGVBNV,809216
1993,0CU822,544495
1994,H6V6R0,826295
1995,YW8RFD,501399
1996,VNTHM3,507096
1997,IFJCDC,521691
1998,Y828BV,841341
1999,YF9BHV,646948
2000,SVH5DS,817324
2001,POGKNU,909800
2002,FUVHLH,905916
2003,WX4AZK,989021
2004,IYUIB6,774336
2005,D2OSU2,837491
2006,3NYQM8,538691
2007,GFWBJZ,877029
2008,KYZVQ0,533781
2009,CV35SG,684833
2010,AZE9T5,583978
2011,K3Q5ZQ,847119
2012,8KN187,549132
2013,A9ABYC,718035
2014,U09FNC,944396
2015,ZLRW39,947101
2016,H9N45A,810460
2017,DE8CQ6,521739
2018,FEPBI9,850659
2019,07VSUW,579140
2020,7YPE76,847119
2021,91SVBA,608954
2022,O2TUBB,752773
2023,W3BKFA,577557
2024,LOSOXG,897203
2025,MS6DQM,879433
2026,LUJVGJ,681426
2027,8AZ33Q,683548
2028,SP4MSA,851294
2029,9EP785,999065
2030,NQWLXL,938765
2031,839T67,935533
2032,HGBRZS,918661
2033,7CZYOB,910965
2034,LN82A7,640128
2035,QQ2N29,584590
2036,TBK386,849847
2037,96P9SX,989312
2038,HCYVOT,608278
2039,M9Q1I9,746946
2040,KF2ZNH,526653
2041,D3K7DI,822100
2042,OBIMM9,861809
2043,DB1A6K,957530
2044,XW9E9Z,601278
2045,YV03EO,734737
2046,TFYBEC,729396
2047,NROL6Q,723630
2048,CZBAEA,656749
2049,D5H7GQ,581594
2050,AMU6MF,507010
2051,X4DZQM,669682
2052,CCRVC5,550826
2053,DWNKCM,672965
2054,I9WXER,542166
2055,E560TR,508823
2056,1DB221,996186
2057,3YQMFA,907112
2058,36LWTD,982433
2059,B67CID,648907
2060,KUQ9XI,920447
2061,MD8U3J,535816
2062,XWJ7C0,971300
2063,EMRIWF,837941
2064,9ATXH2,726247
2065,2THM7C,931696
2066,54N28X,738720
2067,GMITDF,557455
2068,TJCB11,757593
2069,VLCBDS,875142
2070,FPTSJX,710667
2071,XPIDSF,846682
2072,LN21G4,749714
2073,PKBWZ3,849948
2074,6NYYIP,516962
2075,LLY8IG,550624
2076,X9AK0M,775498
2077,5DVVOT,947930
2078,VU55YW,885082
2079,S7UQ7V,909894
2080,3FDHJ2,950015
2081,482A0B,634510
2082,FLOG30,613741
2083,4QB4YN,579195
2084,2LOJPK,749973
2085,KGDH1T,531311
2086,8KN6AO,561960
2087,BMGR25,912800
2088,776LK1,964485
2089,6SRT55,728723
2090,JS3WC9,926441
2091,JUHHLQ,798636
2092,BOV51U,640959
2093,CC9BPP,931471
2094,3HJPBT,549142
2095,AW28AK,614231
2096,4ZNBP9,836185
2097,EUGY9T,573779
2098,X05ZIM,935601
2099,OL2M8W,549681
2100,P76AZI,734757
2101,N4XM1W,922914
2102,Z3LEOM,552252
2103,8ACYX4,934919
2104,6MFSOJ,871353
2105,0K5YD9,818934
2106,8587EU,708100
2107,VHIM8V,963033
2108,PMH6DB,982035
2109,JGKP9Q,902301
2110,1SEVY2,988198
2111,TPMSOJ,787625
2112,FUO476,947418
2113,YD0R1Z,940128
2114,9CC9IJ,927760
2115,VA1CIU,709874
2116,9NR4M2,823539
2117,MVF2DJ,643792
2118,8OWN4K,618720
2119,QG7S8U,662356
2120,X89AAQ,880534
2121,PSHD5L,518463
2122,W7D2FT,633404
2123,46B0FH,517205
2124,DXWVRU,598322
2125,XTNKH8,577630
2126,3P0D5E,508312
2127,QZNRYL,716842
2128,845EBI,728428
2129,9FLRFD,548915
2130,YL6GRK,606476
2131,ON612V,772683
2132,4XR7U5,763677
2133,RV7ECG,942609
2134,9ZIU9W,838248
2135,RCSESK,577955
2136,U2TKW1,699200
2137,ZU5QXJ,747014
2138,WP4PGJ,509528
2139,N7W4AJ,988764
2140,5IT604,516868
2141,3ROSIA,889527
2142,FGEXUJ,787495
2143,AFBYH6,994553
2144,QQ6JNC,655840
2145,2QO12A,921649
2146,WKR4K1,774144
2147,LAT6W2,647536
2148,FVG1JC,857916
2149,IY9OSV,521805
2150,I6YFGS,816441
2151,M6M0PP,644315
2152,5R251D,887149
2153,339DPV,591997
2154,93CLXS,745835
2155,S4TANH,543971
2156,OF8P6V,702378
2157,YHCRZE,998078
2158,8340XO,909391
2159,N71DS9,569405
2160,R7O7G1,775227
2161,JYDBP0,846023
2162,9SMYY5,713523
2163,0NIKWC,523251
2164,ZJDF6P,666862
2165,GK67UR,902071
2166,F10ODP,636511
2167,7XQHD1,658607
2168,KKC7Z0,891432
2169,GHBIRZ,763519
2170,9K7B0F,902369
2171,NLV2VN,967783
2172,MZL9PB,764804
2173,X3KYDB,964062
2174,ZOQ097,893417
2175,FYNW13,654522
2176,V7IPO6,521689
2177,UBUZFV,816126
2178,JH1EMG,651195
2179,XA4V5D,759582
2180,KY8WYL,703388
2181,WZC7LL,694247
2182,KL4S1Y,714970
2183,K4PAXN,899036
2184,3O3PVB,537920
2185,D6UYQQ,561894
2186,US9RZ5,591091
2187,DMPVUS,953986
2188,FQXAG7,699567
2189,HIR6QJ,816780
2190,1JSKT2,843085
2191,QCFEUS,710793
2192,H93JTB,593693
2193,33XB5N,723461
2194,PLWTUB,795160
2195,XKXT28,991732
2196,AYSQ82,780288
2197,CWI5PP,747146
2198,O4B696,652581
2199,VGOKTH,513854
2200,V7TQAD,629844
2201,ZTCSXM,521164
2202,L73SEH,944770
2203,P7PHFQ,624487
2204,NOWC2L,970801
2205,6KROIZ,948196
2206,0GTZFM,842247
2207,GBG2XR,990445
2208,G1G8JB,662851
2209,J7DY6R,644231
2210,14VIKO,981700
2211,5T5LG4,755718
2212,EVPWLT,715436
2213,JKDBO5,920765
2214,L6B7MO,885581
2215,3864M4,508665
2216,7VPQ5V,621948
2217,QPXTYS,813290
2218,1YO4WG,571632
2219,7OHUMC,520397
2220,ASYPIL,502910
2221,179IJ1,537634
2222,LOAL8O,852683
2223,WYSPIY,944113
2224,LJ4BII,653087
2225,JLAXS7,781834
2226,RF06WJ,777395
2227,DX3JCA,739041
2228,Q3OAIF,536018
2229,I6SWT9,768742
2230,NI8N6L,536034
2231,N8WEV8,850648
2232,EH7PKK,812642
2233,6YFAB1,962769
2234,ZZLKHL,565219
2235,5ON622,950310
2236,MUTCLS,795687
2237,9VAZMS,868524
2238,HZ2NM2,644394
2239,67825S,654378
2240,FN6GB1,556575
2241,PAOWDF,930101
2242,C4FOUW,914150
2243,QUMRYJ,893189
2244,6JRUVS,879991
2245,8L4GPG,902584
2246,FID3KP,910668
2247,2JCGCW,692325
2248,IUHT8D,990819
2249,TBIQ8T,717965
2250,DO81XC,885917
2251,QJZFYL,550254
2252,UWO6S4,531732
2253,FRW6OZ,680026
2254,0YP8NP,674352
2255,JP5IRN,629379
2256,IHACEV,761507
2257,CWO655,764153
2258,IDBC4A,728095
2259,OUJ1WG,679911
2260,LFSG2T,819151
